ApprovalID,Address,ProjectID,ApprovalStatus,ProjectTitle,CensusBureauCategory,ApprovalCreation,ApprovalIssuance,ProjectURL,ApprovalURL,AffordableUnits
PMT-3168543,"2330 F St, San Diego, CA",PRJ-1066297,Closed,General-Standard-Combination Building Permit:2330/F,Add/Alt Companion Unit/Acc Apt,8/1/2022,9/12/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01RM2&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01X0K&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3168547,"2338 F St, San Diego, CA",PRJ-1066297,Inspection Followup,General-Standard-Combination Building Permit:2330/F,Add/Alt Companion Unit/Acc Apt,8/1/2022,9/12/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01RM2&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01X0O&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3168724,"2521 Columbia St, San Diego, CA 92103",PRJ-1066530,Inspection Followup,General-Express-Building Permit:2521/Columbia,Add/Alt Companion Unit/Acc Apt,8/2/2022,9/25/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01SRH&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01XDU&agencyCode=SANDIEGO&IsToShowInspection=,4
PMT-3168389,"4014 Epanow Av, San Diego, CA 92117",PRJ-1066551,Inspection Followup,General-Standard-Combination Building Permit:4014/Epanow,Add/Alt Companion Unit/Acc Apt,7/30/2022,7/26/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01SUO&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01WN6&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3170235,"502 Fergus St, San Diego, CA 92114",PRJ-1067518,Cancelled Application Expired,General-Expedite-Building Construction:502/Fergus,Five or More Family Apt,8/9/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01X8J&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=020DI&agencyCode=SANDIEGO&IsToShowInspection=,5
PMT-3170097,"3724 Acacia St, San Diego, CA",PRJ-1068169,Inspection Followup,Building Construction:3724/Acacia,One Family Detached,8/9/2022,6/28/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01ZZR&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02044&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3170099,"3724 Acacia St, San Diego, CA",PRJ-1068169,Inspection Followup,Building Construction:3724/Acacia,Add/Alt Companion Unit/Acc Apt,8/9/2022,6/28/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01ZZR&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02048&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3170100,"3724 Acacia St, San Diego, CA",PRJ-1068169,Inspection Followup,Building Construction:3724/Acacia,Add/Alt Companion Unit/Acc Apt,8/9/2022,6/28/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01ZZR&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02049&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3173179,"1663 Dairy Mart Rd, San Diego, CA 92173",PRJ-1068450,Inspection Followup,Actively Managed-Express-Building Construction:1663/Dairy Mart,Five or More Family Apt,8/25/2022,11/7/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0219N&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02662&agencyCode=SANDIEGO&IsToShowInspection=,100
PMT-3185771,"3729 National Av, San Diego, CA",PRJ-1068478,Issued,General-Expedite-Combination Building Permit:3725/National,Add/Alt Companion Unit/Acc Apt,11/3/2022,8/27/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=021DV&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XCC&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3185773,"3719 National Av, San Diego, CA",PRJ-1068478,Issued,General-Expedite-Combination Building Permit:3725/National,Add/Alt Companion Unit/Acc Apt,11/3/2022,8/30/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=021DV&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XCE&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3252035,"3725 National Av, San Diego, CA",PRJ-1068478,Issued,General-Expedite-Combination Building Permit:3725/National,Add/Alt Companion Unit/Acc Apt,10/12/2023,8/27/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=021DV&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC23&capID2=00000&capID3=02XI4&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3252051,"3715 National Av, San Diego, CA",PRJ-1068478,Issued,General-Expedite-Combination Building Permit:3725/National,Add/Alt Companion Unit/Acc Apt,10/12/2023,8/27/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=021DV&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC23&capID2=00000&capID3=02XIV&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3171035,"1111 Torrey Pines Rd, San Diego, CA",PRJ-1068507,Closed,General-Standard-Building Construction:1111/Torrey Pines,"Add/Alt 3+ Fam, Increase DU",8/15/2022,10/10/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=021JH&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=021ZU&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3173950,"3062 46th St, San Diego, CA",PRJ-1068822,Inspection Followup,General-Standard-Building Construction:3062/46th,One Family Detached,8/30/2022,4/1/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=022PM&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=027NN&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3173962,"3072 46th St, San Diego, CA",PRJ-1068822,Issued,General-Standard-Building Construction:3062/46th,One Family Detached,8/30/2022,4/1/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=022PM&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=027OM&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3172967,"1548 S 43rd St, San Diego, CA 92113",PRJ-1068884,Cancelled Application Expired,General-Standard-Building Construction:1548/43rd,Five or More Family Apt,8/24/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=022ZW&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=025SP&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3173997,"7051 Wheatley St, San Diego, CA 92111",PRJ-1069066,Closed,General-Standard-Building Construction:7053/Wheatley,Add/Alt Companion Unit/Acc Apt,8/30/2022,4/4/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=023V1&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=027RJ&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3172882,"5614 Dorothy Dr, San Diego, CA 92115",PRJ-1069312,Issued,General-Standard-Building Construction:5612/Dorothy,"Add/Alt 1 or 2 Fam, No Chg DU",8/24/2022,7/17/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=024VF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=025M2&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3237385,"3355 Grim Av, San Diego, CA",PRJ-1069437,Closed,General-Standard-Building Construction:3355/Grim,Add/Alt Companion Unit/Acc Apt,7/28/2023,10/27/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=025CX&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC23&capID2=00000&capID3=029HG&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3175801,"4298 Clairemont Dr, San Diego, CA 92117",PRJ-1069570,Inspection Followup,General-Standard-Combination Building Permit:4298/Clairemont,Add/Alt Companion Unit/Acc Apt,9/11/2022,3/12/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=025W4&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02BGU&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3177119,"6213 Montezuma Rd, San Diego, CA",PRJ-1069595,Issued,General-Express-Building Construction:6213/Montezuma,Five or More Family Apt,9/16/2022,8/31/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=025ZD&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02DYW&agencyCode=SANDIEGO&IsToShowInspection=,3
PMT-3173764,"6551 Lemarand Av, San Diego, CA 92115",PRJ-1069777,Cancelled Application Expired,General-Standard-Building Construction:6551/Lemarand,Add/Alt Companion Unit/Acc Apt,8/29/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=026O1&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=027AF&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3176532,"3843 08th Av, San Diego, CA 92103-4306",PRJ-1069832,Inspection Followup,General-Express-Building Construction:3843/08th,Five or More Family Apt,9/14/2022,11/3/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=026WC&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02CWQ&agencyCode=SANDIEGO&IsToShowInspection=,11
PMT-3227232,"4726 Kensington Dr, San Diego, CA 92116",PRJ-1069930,Inspection Followup,General-Standard-Building Construction:4726/Kensington,"Add/Alt 1 or 2 Fam,Increase DU",6/9/2023,5/24/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=027CO&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC23&capID2=00000&capID3=01QZE&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3176694,"4536 Idaho St, San Diego, CA",PRJ-1070450,Inspection Followup,General-Express-Building Construction:4534/Idaho,Five or More Family Apt,9/15/2022,9/9/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=029DA&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02D6R&agencyCode=SANDIEGO&IsToShowInspection=,3
PMT-3176981,"1121 Colusa St, San Diego, CA 92110",PRJ-1070840,Inspection Followup,General-Express-Building Construction:1121/Colusa,Five or More Family Condo,9/16/2022,11/1/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02AXU&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02DR0&agencyCode=SANDIEGO&IsToShowInspection=,3
PMT-3175852,"806 27th St, San Diego, CA",PRJ-1070877,Inspection Followup,General-Express-Building Construction:806/27th,Five or More Family Apt,9/12/2022,1/6/2025,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02B3J&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02BLU&agencyCode=SANDIEGO&IsToShowInspection=,5
PMT-3175879,"2019 Chicago St, San Diego, CA 92110",PRJ-1070976,Issued,General-Express-Building Construction:2019/Chicago,Five or More Family Apt,9/12/2022,9/11/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02BEW&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02BNL&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3180642,"5256 Adams Av, San Diego, CA 92115",PRJ-1071205,Inspection Followup,General-Standard-Combination Building Permit:5256/Adams,Add/Alt Companion Unit/Acc Apt,10/6/2022,10/23/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02CA8&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02LJ6&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3180677,"5252 Adams Av, San Diego, CA 92115",PRJ-1071205,Inspection Followup,General-Standard-Combination Building Permit:5256/Adams,Add/Alt Companion Unit/Acc Apt,10/6/2022,2/12/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02CA8&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02LLW&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3180684,"5254 Adams Av, San Diego, CA 92115",PRJ-1071205,Inspection Followup,General-Standard-Combination Building Permit:5256/Adams,Add/Alt Companion Unit/Acc Apt,10/6/2022,2/12/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02CA8&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02LM8&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3195176,"3588 Princeton Av, San Diego, CA 92117",PRJ-1071507,Issued,General-Standard-Building Construction:3588/Princeton,Add/Alt Companion Unit/Acc Apt,12/23/2022,8/14/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02DMF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=03IRV&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3177790,"4140 Oregon St, San Diego, CA",PRJ-1071524,Issued,Actively Managed-Express-Building Construction:4140/Oregon,Five or More Family Apt,9/21/2022,9/12/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02DP0&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02FDL&agencyCode=SANDIEGO&IsToShowInspection=,6
PMT-3178615,"3801 Richmond St, San Diego, CA 92103",PRJ-1071690,Inspection Followup,Actively Managed-Standard-Building Construction:3801/Richmond,Five or More Family Apt,9/26/2022,9/19/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02EJ4&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02H2M&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3181127,"1320 Broadway, San Diego, CA",PRJ-1071979,Inspection Followup,Actively Managed-Express-Building Construction:1320/Broadway,Five or More Family Apt,10/10/2022,11/17/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02FW9&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02MKW&agencyCode=SANDIEGO&IsToShowInspection=,270
PMT-3185944,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02G0G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XPF&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3185945,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02G0G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XPH&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3185946,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02G0G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XPJ&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3185947,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02G0G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XPL&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3185950,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02G0G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XPT&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3180076,"730 Cotton St, San Diego, CA 92102",PRJ-1072385,Cancelled Application Expired,General-Standard-Building Construction:734/Cotton,Add/Alt Companion Unit/Acc Apt,10/4/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02HBK&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02KA3&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3186198,"5110 69th St, San Diego, CA 92115",PRJ-1072473,Inspection Followup,General-Standard-Combination Building Permit:5106/69th,"Add/Alt 1 or 2 Fam,Increase DU",11/7/2022,1/10/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02HM7&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02YAZ&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3186199,"5106 69th St, San Diego, CA 92115",PRJ-1072473,Inspection Followup,General-Standard-Combination Building Permit:5106/69th,"Add/Alt 1 or 2 Fam,Increase DU",11/7/2022,1/10/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02HM7&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02YB1&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3186022,"1233 33rd St, San Diego, CA 92102",PRJ-1072478,Inspection Followup,General-Standard-Building Construction:1233/33rd,Add/Alt Companion Unit/Acc Apt,11/4/2022,12/12/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02HMV&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=02XTP&agencyCode=SANDIEGO&IsToShowInspection=,1
