JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,APP_SUBMIT_DT,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,TOT_PROPOSED_UNITS,TOT_APPROVED_UNITS,TOT_DISAPPROVED_UNITS,APP_SUBMITTED_SB35,DENSITY_BONUS_RECEIVED,DENSITY_BONUS_APPROVED,APPLICATION_STATUS,PROJECT_TYPE,NOTES
SAN DIEGO,San Diego,2023.0,,3130600600,"15322 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196145,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15302 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196075,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15162 Leia Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196037,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15362 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196005,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3575522400,"851 Forward St, San Diego, CA 92037",General-Standard-Building Construction:851/Forward,PMT-3257772,SFD,Owner,2023-11-06,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3523511700,"1456 Nautilus St, San Diego, CA",General-Standard-Building Construction:1456/Nautilus,PMT-3239463,SFD,Owner,2023-08-08,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6381301500,"213 West Park Av, San Diego, CA",General-Express-Building Construction:213/West Park,PMT-3260763,SFD,Owner,2023-11-27,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3617802500,"4643 Diane Av, San Diego, CA",General-Standard-Building Construction:4639/Diane,PMT-3231352,SFD,Owner,2023-06-30,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5494501100,375 WOODMAN ST,Digital-WoodmanCt-2019CBC (20),2614918,SFD,Owner,2023-08-17,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5494501100,375 WOODMAN ST,Digital-WoodmanCt-2019CBC (20),2614925,SFD,Owner,2023-08-17,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4426920500,"4356 Altamirano Wy, San Diego, CA 92103",Express- CIP or Public Project:4356/Altamirano,PMT-3232252,SFD,Owner,2023-07-06,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4257941200,"3745 Paul Jones Av, San Diego, CA",General-Standard-Combination Building Permit:3745/Paul Jones,PMT-3219397,SFD,Owner,2023-05-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4711212100,"4470 47th St, San Diego, CA 92115",General-Standard-Building Construction:4470/47th,PMT-3208006,SFD,Owner,2023-03-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3064504800,12665 STELLA LN,Not Needed,2610921,SFD,Owner,2023-03-10,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3573340100,"840 La Jolla Rancho Rd, San Diego, CA",Rapid Review-Standard-Building Construction:840/La Jolla Rancho,PMT-3231098,SFD,Owner,2023-06-29,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5440324400,"6696 Radio Dr, San Diego, CA",General-Standard-Building Construction:6696/Radio,PMT-3218205,SFD,Owner,2023-04-26,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4521310400,"1032 Pennsylvania Av, Unit 2, San Diego, CA 92103",Rapid Review-Standard-Building Construction:1032/Pennsylvania,PMT-3263048,SFD,Owner,2023-12-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15330 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3195991,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13132 Greer Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196125,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15303 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3195989,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15323 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196147,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13139 Greer Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3195996,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13134 Greer Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200218,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14789 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245645,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13127 Greer Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196149,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14804 Temescal Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245623,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14802 Temescal Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245622,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15332 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196123,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14791 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245644,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4512920800,"553 Torrance St, San Diego, CA",Rapid Review-Standard-Building Construction:553/Torrance,PMT-3220227,SFD,Owner,2023-05-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"12905 Kelly Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196039,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13125 Greer Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196106,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15350 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196017,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"12860 Amy Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200223,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13140 Greer Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196041,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15327 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196148,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13121 Greer Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196000,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15341 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3195993,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"12840 Amy Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196079,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13148 Greer Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196091,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14797 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245641,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"14455 Penasquitos Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200222,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14705 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245618,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14792 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245639,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4514731200,"3330 Horton Av, San Diego, CA",General-Standard-Building Construction:3330/Horton,PMT-3265726,SFD,Owner,2023-12-21,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"12870 Amy Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3195997,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15305 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200215,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"12945 Kelly Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196020,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15316 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200210,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212443,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3521410100,"7595 Hillside Dr, San Diego, CA 92037",General-Standard-Building Construction:7595/Hillside,PMT-3249485,SFD,Owner,2023-09-28,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3011021400,"12785 Via Felino, San Diego, CA 92014",General-Standard-Building Construction:12785/Via Felino,PMT-3223291,SFD,Owner,2023-05-22,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3521410100,"7595 Hillside Dr, San Diego, CA 92037",General-Standard-Building Construction:7595/Hillside,PMT-3254155,SFD,Owner,2023-10-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13080 Emily Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196128,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15354 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196029,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13156 Greer Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200220,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212452,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212453,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5494501100,375 WOODMAN ST,Digital-WoodmanCt-2019CBC (20),2614916,SFD,Owner,2023-08-17,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3002942700,"13924 Crest Wy, San Diego, CA",General-Standard-Combination Building Permit:13924/Crest,PMT-3202872,SFD,Owner,2023-02-08,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5871720700,"2365 Westwood St, San Diego, CA",General-Standard-Building Construction:2361/Westwood,PMT-3221714,SFD,Owner,2023-05-14,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5871720700,"2363 Westwood St, San Diego, CA",General-Standard-Building Construction:2361/Westwood,PMT-3221718,SFD,Owner,2023-05-14,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3513603600,"6825 La Jolla Bl, San Diego, CA 92037",General-Standard-Building Construction:6825/La Jolla,PMT-3239904,SFD,Owner,2023-08-09,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5491520100,"6305 Madrone Av, San Diego, CA 92114",General-Standard-Building Construction:6305/Madrone,PMT-3214324,SFA,Owner,2023-04-06,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5494501100,375 WOODMAN ST,Digital-WoodmanCt-2019CBC (20),2614915,SFD,Owner,2023-08-17,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3510611700,"7310 Fay Av, San Diego, CA",General-Standard-Building Construction:7310/Fay,PMT-3232821,SFD,Owner,2023-07-10,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14793 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245643,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14814 Temescal Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245631,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15329 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196004,SFA,Owner,2023-01-02,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"12915 Kelly Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200217,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14785 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245660,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15340 Junipers Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3200221,SFA,Owner,2023-01-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15342 Junipers Dr, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196077,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14790 Sierra Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245661,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"15120 Leia Wy, San Diego, CA",Building Construction - Master Plan MDU:15304/Junipers,PMT-3197411,SFA,Owner,2023-01-09,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"13166 Greer Dr, San Diego, CA 92129",Building Construction - Master Plan MDU:15304/Junipers,PMT-3196151,SFA,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3410504000,"14810 Temescal Wy, San Diego, CA",Express- Master Plan MDU:10213/Camino Santa Fe,PMT-3245629,SFA,Owner,2023-09-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212451,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212446,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212448,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212439,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212447,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212454,SFA,Owner,2023-03-29,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5472300700,"426 Aurora St, San Diego, CA 92102",General-Expedite-Building Construction:422/Aurora,PMT-3235925,SFA,Owner,2023-07-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3465120700,"7951 Paseo Del Ocaso, San Diego, CA 92037",General-Standard-Building Construction:7951/Paseo Del Ocaso,PMT-3204620,SFD,Owner,2023-02-16,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4245520800,"3725 Yosemite St, San Diego, CA",General-Standard-Building Construction:3721/Yosemite,PMT-3264226,SFD,Owner,2023-12-13,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3002942200,"2272 El Amigo Rd, San Diego, CA 92014",General-Standard-Building Construction:2272/El Amigo,PMT-3198036,SFA,Owner,2023-01-11,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3510240800,"7306 Draper Av, San Diego, CA 92037",General-Standard-Building Construction:7306/Draper,PMT-3255349,SFD,Owner,2023-10-30,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4232640400,"1327 Reed Av, San Diego, CA",General-Standard-Combination Building Permit:1329/Reed,PMT-3202646,SFD,Owner,2023-02-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4311803000,"6420 Lanston St, San Diego, CA",General-Standard-Combination Building Permit:6420/Lanston,PMT-3204113,SFD,Owner,2023-02-14,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3081803700,"6678 Duck Pond Ln, San Diego, CA",General-Standard-Building Construction:null/null,PMT-3249584,SFD,Owner,2023-09-28,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5334332800,"1222 01st Av, San Diego, CA",General-Standard-Building Construction:1426/Hilger,PMT-3200785,SFA,Owner,2023-01-27,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4498609000,"4472 Montalvo St, San Diego, CA 92107",Rapid Review-Standard-Building Construction:4472/Montalvo,PMT-3199936,SFD,Owner,2023-01-23,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4498609000,"4472 Montalvo St, San Diego, CA 92107",Rapid Review-Standard-Building Construction:4472/Montalvo,PMT-3199933,SFD,Owner,2023-01-23,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6270612000,"1840 1/4 Dahlia Av, San Diego, CA",General-Standard-Building Construction:1840/Dahlia,PMT-3196155,SFD,Owner,2023-01-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5491520100,"6305 Madrone Av, San Diego, CA 92114",General-Standard-Building Construction:6305/Madrone,PMT-3214322,SFA,Owner,2023-04-06,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4252921000,"3305 Mc Graw St, San Diego, CA 92117",General-Standard-Building Construction:3305/Mc Graw,PMT-3235727,SFD,Owner,2023-07-21,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
